dstport,protocol,tag
3100,tcp,SV_P3
3101,tcp,sv_P4
3102,ipv6,sv_P4
3103,sprite-rpc,SV_P3
3104,udp,SV_P3
3105,tcp,sv_P4
3106,ipv6,SV_P3
3107,udp,sv_P2
3108,ipv6,SV_P3
3109,tcp,sv_P1
3110,udp,SV_P3
3111,ipv6,sv_P1
3112,tcp,sv_P4
3113,udp,sv_P4
3114,ipv6,sv_P5
3115,dgp,SV_P3
3116,tcp,sv_P4
3117,sprite-rpc,sv_P2
3118,udp,sv_P1
3119,dgp,sv_P5
3120,tcp,sv_P5
3121,dgp,sv_P5
3122,tcp,sv_P1
3123,sprite-rpc,sv_P1
3124,sprite-rpc,sv_P4
3125,udp,sv_P5
3126,udp,SV_P3
3127,dgp,sv_P4
3128,ipv6,sv_P1
3129,sprite-rpc,sv_P5
3130,tcp,sv_P1
3131,ipv6,sv_P1
3132,tcp,sv_P5
3133,sprite-rpc,sv_P4
3134,sprite-rpc,sv_P1
3135,udp,SV_P3
3136,dgp,sv_P4
3137,dgp,sv_P5
3138,ipv6,sv_P1
3139,ipv6,sv_P1
3140,udp,SV_P3
3141,sprite-rpc,sv_P4
3142,ipv6,sv_P5
3143,dgp,sv_P4
3144,dgp,sv_P5
3145,dgp,sv_P1
3146,sprite-rpc,sv_P2
3147,udp,sv_P4
3148,udp,sv_P1
3149,sprite-rpc,SV_P3
3150,tcp,sv_P1
3151,dgp,SV_P3
3152,sprite-rpc,sv_P4
3153,ipv6,sv_P5
3154,dgp,sv_P4
3155,tcp,sv_P1
3156,tcp,sv_P2
3157,ipv6,sv_P1
3158,sprite-rpc,sv_P2
3159,ipv6,sv_P2
3160,dgp,sv_P2
3161,ipv6,sv_P2
3162,sprite-rpc,sv_P5
3163,ipv6,sv_P4
3164,udp,SV_P3
3165,ipv6,sv_P4
3166,sprite-rpc,sv_P5
3167,dgp,sv_P2
3168,sprite-rpc,sv_P1
3169,dgp,SV_P3
3170,sprite-rpc,sv_P1
3171,tcp,sv_P1
3172,ipv6,sv_P2
3173,udp,sv_P5
3174,udp,sv_P5
3175,dgp,sv_P2
3176,tcp,sv_P5
3177,udp,sv_P2
3178,udp,sv_P2
3179,ipv6,sv_P4
3180,dgp,sv_P1
3181,sprite-rpc,SV_P3
3182,dgp,SV_P3
3183,tcp,sv_P4
3184,sprite-rpc,sv_P1
3185,ipv6,sv_P1
3186,dgp,sv_P5
3187,sprite-rpc,sv_P2
3188,udp,sv_P2
3189,ipv6,sv_P1
3190,dgp,sv_P2
3191,sprite-rpc,sv_P4
3192,dgp,sv_P5
3193,sprite-rpc,sv_P2
3194,ipv6,sv_P1
3195,ipv6,sv_P1
3196,sprite-rpc,SV_P3
3197,dgp,sv_P5
3198,ipv6,SV_P3
3199,sprite-rpc,sv_P2
3200,udp,sv_P2
3201,tcp,sv_P1
3202,ipv6,sv_P5
3203,dgp,sv_P5
3204,ipv6,sv_P5
3205,ipv6,sv_P4
3206,ipv6,sv_P4
3207,sprite-rpc,SV_P3
3208,sprite-rpc,sv_P4
3209,tcp,SV_P3
3210,tcp,sv_P2
3211,sprite-rpc,sv_P5
3212,ipv6,sv_P5
3213,ipv6,sv_P2
3214,dgp,sv_P1
3215,sprite-rpc,sv_P4
3216,tcp,sv_P5
3217,udp,SV_P3
3218,tcp,sv_P2
3219,ipv6,sv_P2
3220,udp,sv_P2
3221,ipv6,sv_P5
3222,sprite-rpc,sv_P1
3223,ipv6,sv_P5
3224,tcp,SV_P3
3225,sprite-rpc,sv_P4
3226,udp,sv_P5
3227,dgp,SV_P3
3228,dgp,sv_P2
3229,sprite-rpc,sv_P4
3230,ipv6,SV_P3
3231,tcp,SV_P3
3232,tcp,sv_P4
3233,dgp,sv_P5
3234,ipv6,sv_P4
3235,sprite-rpc,sv_P2
3236,tcp,sv_P2
3237,ipv6,sv_P5
3238,tcp,sv_P1
3239,tcp,sv_P1
3240,tcp,sv_P2
3241,udp,SV_P3
3242,tcp,sv_P2
3243,tcp,sv_P1
3244,udp,sv_P4
3245,dgp,sv_P4
3246,dgp,SV_P3
3247,dgp,sv_P1
3248,tcp,SV_P3
3249,dgp,sv_P2
3250,ipv6,sv_P4
3251,tcp,sv_P5
3252,dgp,sv_P1
3253,ipv6,sv_P4
3254,ipv6,sv_P1
3255,dgp,SV_P3
3256,ipv6,sv_P5
3257,dgp,sv_P5
3258,udp,sv_P5
3259,tcp,sv_P5
3260,tcp,sv_P4
3261,ipv6,sv_P1
3262,tcp,sv_P5
3263,dgp,sv_P1
3264,sprite-rpc,sv_P2
3265,udp,sv_P4
3266,udp,sv_P1
3267,dgp,sv_P4
3268,dgp,sv_P5
3269,sprite-rpc,sv_P2
3270,ipv6,sv_P5
3271,dgp,sv_P4
3272,dgp,sv_P4
3273,sprite-rpc,sv_P1
3274,ipv6,sv_P4
3275,tcp,sv_P4
3276,udp,SV_P3
3277,dgp,sv_P2
3278,udp,sv_P5
3279,udp,SV_P3
3280,tcp,sv_P2
3281,sprite-rpc,sv_P5
3282,tcp,sv_P2
3283,tcp,SV_P3
3284,ipv6,sv_P1
3285,sprite-rpc,sv_P5
3286,udp,sv_P5
3287,tcp,sv_P2
3288,udp,sv_P1
3289,tcp,sv_P1
3290,dgp,sv_P2
3291,dgp,sv_P1
3292,dgp,sv_P4
3293,tcp,sv_P1
3294,ipv6,sv_P4
3295,ipv6,SV_P3
3296,ipv6,sv_P4
3297,ipv6,sv_P2
3298,sprite-rpc,sv_P5
3299,sprite-rpc,SV_P3
3300,tcp,SV_P3
3301,sprite-rpc,sv_P4
3302,udp,sv_P1
3303,dgp,SV_P3
3304,udp,sv_P2
3305,dgp,sv_P2
3306,ipv6,sv_P2
3307,dgp,sv_P2
3308,udp,sv_P5
3309,udp,SV_P3
3310,dgp,sv_P5
3311,tcp,sv_P5
3312,ipv6,SV_P3
3313,ipv6,sv_P5
3314,dgp,sv_P4
3315,udp,sv_P4
3316,ipv6,sv_P4
3317,ipv6,SV_P3
3318,udp,SV_P3
3319,sprite-rpc,sv_P2
3320,tcp,sv_P1
3321,ipv6,sv_P5
3322,dgp,sv_P1
3323,tcp,SV_P3
3324,dgp,sv_P2
3325,tcp,sv_P1
3326,tcp,SV_P3
3327,dgp,sv_P5
3328,sprite-rpc,sv_P1
3329,ipv6,sv_P1
3330,dgp,sv_P2
3331,ipv6,sv_P2
3332,dgp,sv_P4
3333,ipv6,sv_P5
3334,tcp,sv_P4
3335,udp,SV_P3
3336,udp,SV_P3
3337,tcp,SV_P3
3338,ipv6,sv_P5
3339,udp,sv_P2
3340,sprite-rpc,sv_P2
3341,dgp,SV_P3
3342,tcp,sv_P4
3343,udp,sv_P5
3344,udp,SV_P3
3345,udp,sv_P5
3346,dgp,sv_P2
3347,udp,SV_P3
3348,tcp,sv_P5
3349,ipv6,sv_P2
3350,dgp,sv_P2
3351,sprite-rpc,sv_P4
3352,tcp,sv_P5
3353,dgp,SV_P3
3354,ipv6,sv_P5
3355,dgp,sv_P1
3356,tcp,SV_P3
3357,ipv6,sv_P2
3358,udp,sv_P5
3359,tcp,sv_P2
3360,dgp,sv_P1
3361,ipv6,sv_P5
3362,udp,sv_P5
3363,ipv6,sv_P1
3364,ipv6,sv_P1
3365,tcp,sv_P4
3366,tcp,sv_P4
3367,udp,sv_P1
3368,tcp,sv_P1
3369,ipv6,SV_P3
3370,dgp,sv_P4
3371,sprite-rpc,SV_P3
3372,ipv6,sv_P5
3373,ipv6,sv_P2
3374,ipv6,SV_P3
3375,sprite-rpc,sv_P4
3376,ipv6,sv_P4
3377,ipv6,sv_P1
3378,udp,sv_P1
3379,udp,sv_P1
3380,tcp,sv_P4
3381,udp,sv_P1
3382,udp,sv_P4
3383,dgp,sv_P2
3384,udp,sv_P4
3385,sprite-rpc,sv_P5
3386,udp,sv_P1
3387,tcp,sv_P2
3388,udp,sv_P1
3389,udp,sv_P5
3390,dgp,sv_P2
3391,dgp,sv_P1
3392,udp,sv_P1
3393,ipv6,sv_P2
3394,ipv6,sv_P5
3395,udp,sv_P1
3396,ipv6,sv_P1
3397,tcp,sv_P4
3398,ipv6,sv_P4
3399,tcp,SV_P3
3400,sprite-rpc,sv_P4
3401,dgp,sv_P1
3402,udp,sv_P2
3403,udp,sv_P4
3404,dgp,sv_P1
3405,sprite-rpc,sv_P2
3406,tcp,sv_P5
3407,sprite-rpc,sv_P5
3408,ipv6,sv_P2
3409,ipv6,SV_P3
3410,udp,sv_P5
3411,sprite-rpc,sv_P5
3412,ipv6,sv_P1
3413,udp,sv_P5
3414,tcp,sv_P2
3415,ipv6,sv_P1
3416,dgp,sv_P4
3417,dgp,SV_P3
3418,ipv6,sv_P5
3419,dgp,SV_P3
3420,tcp,sv_P4
3421,ipv6,sv_P1
3422,sprite-rpc,sv_P4
3423,dgp,sv_P1
3424,dgp,sv_P2
3425,udp,sv_P4
3426,ipv6,sv_P4
3427,tcp,sv_P4
3428,tcp,sv_P4
3429,ipv6,sv_P4
3430,udp,sv_P5
3431,dgp,sv_P1
3432,dgp,sv_P5
3433,tcp,sv_P4
3434,sprite-rpc,sv_P1
3435,sprite-rpc,SV_P3
3436,tcp,sv_P4
3437,tcp,sv_P1
3438,ipv6,SV_P3
3439,udp,SV_P3
3440,sprite-rpc,sv_P1
3441,sprite-rpc,SV_P3
3442,tcp,SV_P3
3443,udp,sv_P2
3444,tcp,sv_P4
3445,dgp,sv_P4
3446,sprite-rpc,sv_P2
3447,udp,sv_P5
3448,sprite-rpc,sv_P4
3449,tcp,SV_P3
3450,ipv6,sv_P2
3451,udp,sv_P4
3452,dgp,SV_P3
3453,sprite-rpc,sv_P5
3454,sprite-rpc,sv_P2
3455,sprite-rpc,sv_P2
3456,tcp,sv_P1
3457,tcp,SV_P3
3458,sprite-rpc,sv_P5
3459,udp,SV_P3
3460,tcp,sv_P5
3461,udp,sv_P5
3462,tcp,sv_P5
3463,dgp,sv_P2
3464,ipv6,sv_P4
3465,udp,sv_P4
3466,sprite-rpc,sv_P2
3467,sprite-rpc,sv_P5
3468,dgp,sv_P2
3469,sprite-rpc,SV_P3
3470,sprite-rpc,sv_P1
3471,sprite-rpc,SV_P3
3472,udp,sv_P2
3473,dgp,sv_P5
3474,sprite-rpc,sv_P1
3475,dgp,sv_P1
3476,dgp,sv_P1
3477,udp,sv_P1
3478,udp,sv_P5
3479,dgp,sv_P2
3480,dgp,sv_P4
3481,tcp,SV_P3
3482,sprite-rpc,sv_P1
3483,sprite-rpc,sv_P2
3484,dgp,sv_P1
3485,udp,sv_P4
3486,dgp,sv_P1
3487,udp,sv_P4
3488,tcp,SV_P3
3489,udp,sv_P5
3490,sprite-rpc,sv_P4
3491,ipv6,sv_P1
3492,tcp,sv_P4
3493,tcp,sv_P2
3494,udp,sv_P5
3495,dgp,sv_P2
3496,tcp,SV_P3
3497,dgp,SV_P3
3498,sprite-rpc,sv_P1
3499,udp,sv_P5
3500,ipv6,sv_P1
3501,tcp,sv_P2
3502,sprite-rpc,sv_P2
3503,sprite-rpc,sv_P4
3504,dgp,sv_P1
3505,tcp,sv_P2
3506,sprite-rpc,sv_P2
3507,tcp,SV_P3
3508,dgp,sv_P4
3509,dgp,sv_P1
3510,udp,sv_P5
3511,dgp,sv_P2
3512,tcp,sv_P5
3513,tcp,SV_P3
3514,udp,sv_P5
3515,ipv6,SV_P3
3516,sprite-rpc,SV_P3
3517,sprite-rpc,sv_P1
3518,tcp,sv_P1
3519,dgp,sv_P5
3520,ipv6,sv_P5
3521,ipv6,sv_P5
3522,ipv6,sv_P2
3523,tcp,sv_P5
3524,ipv6,sv_P4
3525,udp,SV_P3
3526,tcp,sv_P1
3527,dgp,sv_P2
3528,udp,sv_P2
3529,tcp,sv_P2
3530,sprite-rpc,SV_P3
3531,dgp,sv_P1
3532,sprite-rpc,SV_P3
3533,sprite-rpc,sv_P2
3534,sprite-rpc,sv_P5
3535,udp,sv_P1
3536,udp,sv_P1
3537,udp,SV_P3
3538,sprite-rpc,sv_P5
3539,dgp,sv_P5
3540,tcp,sv_P4
3541,dgp,SV_P3
3542,sprite-rpc,sv_P4
3543,udp,SV_P3
3544,udp,sv_P5
3545,tcp,sv_P2
3546,sprite-rpc,SV_P3
3547,sprite-rpc,SV_P3
3548,ipv6,sv_P5
3549,ipv6,sv_P1
3550,tcp,sv_P5
3551,ipv6,sv_P2
3552,ipv6,SV_P3
3553,sprite-rpc,sv_P5
3554,tcp,sv_P4
3555,dgp,sv_P5
3556,ipv6,sv_P4
3557,sprite-rpc,SV_P3
3558,tcp,sv_P2
3559,dgp,sv_P2
3560,tcp,sv_P5
3561,tcp,sv_P4
3562,dgp,SV_P3
3563,ipv6,SV_P3
3564,dgp,SV_P3
3565,tcp,sv_P1
3566,dgp,SV_P3
3567,udp,sv_P5
3568,sprite-rpc,sv_P1
3569,udp,sv_P4
3570,sprite-rpc,sv_P5
3571,ipv6,SV_P3
3572,sprite-rpc,sv_P4
3573,tcp,SV_P3
3574,udp,SV_P3
3575,udp,SV_P3
3576,dgp,SV_P3
3577,tcp,SV_P3
3578,udp,SV_P3
3579,dgp,sv_P5
3580,udp,sv_P4
3581,tcp,sv_P2
3582,tcp,sv_P2
3583,ipv6,SV_P3
3584,dgp,SV_P3
3585,tcp,sv_P1
3586,tcp,sv_P4
3587,sprite-rpc,sv_P2
3588,tcp,SV_P3
3589,udp,sv_P1
3590,ipv6,sv_P5
3591,udp,sv_P2
3592,udp,sv_P1
3593,ipv6,sv_P2
3594,tcp,sv_P4
3595,tcp,sv_P2
3596,ipv6,sv_P5
3597,ipv6,SV_P3
3598,sprite-rpc,sv_P5
3599,sprite-rpc,SV_P3
3600,ipv6,SV_P3
3601,ipv6,sv_P5
3602,dgp,sv_P2
3603,tcp,SV_P3
3604,tcp,sv_P1
3605,dgp,sv_P5
3606,udp,SV_P3
3607,udp,sv_P4
3608,udp,sv_P5
3609,sprite-rpc,SV_P3
3610,ipv6,sv_P1
3611,ipv6,sv_P4
3612,udp,sv_P2
3613,tcp,sv_P1
3614,udp,sv_P4
3615,dgp,sv_P4
3616,udp,sv_P5
3617,sprite-rpc,sv_P4
3618,sprite-rpc,SV_P3
3619,dgp,SV_P3
3620,udp,sv_P1
3621,tcp,sv_P2
3622,tcp,sv_P4
3623,dgp,SV_P3
3624,sprite-rpc,sv_P5
3625,sprite-rpc,sv_P5
3626,ipv6,SV_P3
3627,ipv6,sv_P4
3628,dgp,sv_P5
3629,tcp,sv_P4
3630,udp,sv_P1
3631,sprite-rpc,sv_P5
3632,udp,SV_P3
3633,dgp,sv_P4
3634,dgp,sv_P1
3635,tcp,sv_P1
3636,ipv6,sv_P1
3637,udp,sv_P2
3638,dgp,SV_P3
3639,ipv6,sv_P5
3640,tcp,sv_P2
3641,sprite-rpc,sv_P1
3642,dgp,sv_P1
3643,sprite-rpc,sv_P5
3644,tcp,sv_P4
3645,tcp,sv_P2
3646,udp,sv_P5
3647,sprite-rpc,sv_P1
3648,sprite-rpc,sv_P1
3649,sprite-rpc,SV_P3
3650,sprite-rpc,sv_P4
3651,ipv6,sv_P4
3652,sprite-rpc,sv_P4
3653,dgp,sv_P2
3654,dgp,SV_P3
3655,sprite-rpc,SV_P3
3656,tcp,SV_P3
3657,tcp,SV_P3
3658,tcp,sv_P2
3659,ipv6,sv_P2
3660,udp,SV_P3
3661,sprite-rpc,sv_P2
3662,ipv6,sv_P5
3663,ipv6,sv_P4
3664,ipv6,sv_P1
3665,ipv6,sv_P5
3666,dgp,sv_P5
3667,dgp,SV_P3
3668,dgp,sv_P1
3669,sprite-rpc,SV_P3
3670,ipv6,SV_P3
3671,dgp,sv_P1
3672,dgp,SV_P3
3673,sprite-rpc,sv_P1
3674,udp,SV_P3
3675,dgp,sv_P4
3676,dgp,SV_P3
3677,udp,sv_P5
3678,ipv6,sv_P2
3679,sprite-rpc,SV_P3
3680,tcp,sv_P4
3681,tcp,sv_P5
3682,dgp,sv_P4
3683,dgp,sv_P2
3684,tcp,sv_P2
3685,dgp,sv_P1
3686,tcp,sv_P5
3687,udp,sv_P2
3688,sprite-rpc,sv_P4
3689,sprite-rpc,sv_P5
3690,udp,sv_P4
3691,tcp,sv_P1
3692,sprite-rpc,SV_P3
3693,tcp,sv_P2
3694,dgp,sv_P5
3695,sprite-rpc,SV_P3
3696,udp,sv_P2
3697,sprite-rpc,SV_P3
3698,udp,SV_P3
3699,sprite-rpc,sv_P1
3700,tcp,sv_P5
3701,udp,sv_P4
3702,ipv6,sv_P4
3703,sprite-rpc,sv_P5
3704,dgp,sv_P1
3705,tcp,sv_P4
3706,udp,sv_P2
3707,tcp,sv_P2
3708,udp,sv_P2
3709,dgp,sv_P4
3710,tcp,SV_P3
3711,tcp,sv_P4
3712,udp,SV_P3
3713,ipv6,sv_P2
3714,dgp,sv_P1
3715,ipv6,SV_P3
3716,ipv6,sv_P5
3717,udp,sv_P4
3718,ipv6,sv_P2
3719,ipv6,sv_P5
3720,sprite-rpc,sv_P1
3721,ipv6,sv_P4
3722,tcp,sv_P1
3723,dgp,sv_P1
3724,sprite-rpc,sv_P4
3725,sprite-rpc,sv_P5
3726,ipv6,sv_P5
3727,tcp,sv_P4
3728,tcp,sv_P1
3729,tcp,sv_P2
3730,sprite-rpc,sv_P1
3731,sprite-rpc,SV_P3
3732,tcp,sv_P5
3733,ipv6,sv_P5
3734,ipv6,sv_P1
3735,udp,sv_P1
3736,ipv6,sv_P4
3737,tcp,sv_P2
3738,dgp,sv_P5
3739,tcp,sv_P2
3740,udp,sv_P1
3741,sprite-rpc,SV_P3
3742,udp,SV_P3
3743,udp,sv_P1
3744,ipv6,sv_P1
3745,dgp,sv_P5
3746,tcp,sv_P1
3747,udp,SV_P3
3748,udp,sv_P2
3749,dgp,sv_P5
3750,dgp,sv_P5
3751,sprite-rpc,sv_P5
3752,ipv6,SV_P3
3753,tcp,SV_P3
3754,tcp,sv_P5
3755,ipv6,sv_P1
3756,tcp,sv_P5
3757,dgp,SV_P3
3758,ipv6,SV_P3
3759,udp,sv_P1
3760,ipv6,sv_P1
3761,udp,sv_P2
3762,ipv6,sv_P1
3763,ipv6,sv_P1
3764,tcp,sv_P4
3765,tcp,sv_P5
3766,sprite-rpc,sv_P1
3767,tcp,sv_P4
3768,ipv6,sv_P5
3769,sprite-rpc,sv_P4
3770,udp,sv_P4
3771,dgp,sv_P4
3772,ipv6,sv_P4
3773,ipv6,sv_P5
3774,tcp,sv_P4
3775,sprite-rpc,SV_P3
3776,sprite-rpc,sv_P5
3777,sprite-rpc,sv_P5
3778,dgp,SV_P3
3779,tcp,sv_P1
3780,sprite-rpc,sv_P5
3781,dgp,sv_P2
3782,sprite-rpc,sv_P1
3783,sprite-rpc,sv_P5
3784,sprite-rpc,sv_P2
3785,dgp,sv_P5
3786,tcp,sv_P1
3787,ipv6,sv_P2
3788,ipv6,sv_P4
3789,dgp,sv_P2
3790,udp,sv_P4
3791,dgp,sv_P5
3792,tcp,SV_P3
3793,tcp,sv_P1
3794,dgp,sv_P5
3795,ipv6,SV_P3
3796,dgp,sv_P2
3797,ipv6,sv_P1
3798,tcp,sv_P4
3799,sprite-rpc,sv_P5
3800,udp,sv_P5
3801,ipv6,sv_P5
3802,sprite-rpc,SV_P3
3803,tcp,SV_P3
3804,tcp,sv_P1
3805,dgp,sv_P5
3806,tcp,sv_P4
3807,dgp,sv_P1
3808,ipv6,sv_P4
3809,dgp,sv_P4
3810,ipv6,SV_P3
3811,sprite-rpc,sv_P2
3812,tcp,sv_P4
3813,udp,SV_P3
3814,tcp,sv_P5
3815,tcp,sv_P1
3816,tcp,sv_P2
3817,ipv6,sv_P5
3818,sprite-rpc,sv_P2
3819,udp,sv_P2
3820,dgp,sv_P5
3821,tcp,SV_P3
3822,sprite-rpc,SV_P3
3823,udp,sv_P5
3824,tcp,sv_P1
3825,dgp,sv_P4
3826,ipv6,sv_P2
3827,ipv6,sv_P5
3828,tcp,sv_P2
3829,tcp,sv_P4
3830,ipv6,SV_P3
3831,tcp,sv_P1
3832,udp,sv_P2
3833,udp,sv_P2
3834,udp,SV_P3
3835,udp,sv_P2
3836,udp,sv_P1
3837,dgp,SV_P3
3838,dgp,SV_P3
3839,tcp,sv_P4
3840,udp,sv_P4
3841,tcp,SV_P3
3842,dgp,sv_P1
3843,dgp,sv_P1
3844,sprite-rpc,sv_P2
3845,sprite-rpc,SV_P3
3846,udp,sv_P1
3847,udp,sv_P1
3848,udp,SV_P3
3849,udp,sv_P5
3850,dgp,sv_P5
3851,udp,sv_P4
3852,sprite-rpc,sv_P4
3853,ipv6,sv_P5
3854,sprite-rpc,sv_P2
3855,tcp,sv_P5
3856,ipv6,sv_P2
3857,tcp,sv_P1
3858,tcp,sv_P1
3859,ipv6,SV_P3
3860,udp,SV_P3
3861,udp,sv_P4
3862,dgp,sv_P1
3863,udp,SV_P3
3864,dgp,SV_P3
3865,ipv6,SV_P3
3866,udp,SV_P3
3867,sprite-rpc,sv_P5
3868,sprite-rpc,sv_P5
3869,udp,SV_P3
3870,dgp,sv_P1
3871,dgp,SV_P3
3872,sprite-rpc,SV_P3
3873,sprite-rpc,sv_P4
3874,ipv6,sv_P2
3875,ipv6,SV_P3
3876,ipv6,sv_P5
3877,tcp,SV_P3
3878,udp,sv_P4
3879,tcp,sv_P4
3880,tcp,sv_P1
3881,ipv6,sv_P2
3882,tcp,SV_P3
3883,sprite-rpc,sv_P2
3884,tcp,sv_P1
3885,udp,sv_P4
3886,tcp,sv_P4
3887,sprite-rpc,sv_P5
3888,dgp,SV_P3
3889,tcp,sv_P1
3890,udp,sv_P5
3891,udp,sv_P1
3892,sprite-rpc,sv_P2
3893,udp,sv_P4
3894,sprite-rpc,sv_P4
3895,dgp,sv_P4
3896,tcp,sv_P5
3897,sprite-rpc,sv_P1
3898,udp,sv_P5
3899,ipv6,sv_P1
3900,udp,sv_P5
3901,dgp,sv_P1
3902,dgp,sv_P1
3903,tcp,sv_P2
3904,tcp,sv_P2
3905,dgp,sv_P5
3906,udp,sv_P4
3907,udp,sv_P5
3908,sprite-rpc,sv_P1
3909,ipv6,sv_P5
3910,ipv6,sv_P5
3911,dgp,sv_P2
3912,ipv6,sv_P5
3913,udp,sv_P1
3914,sprite-rpc,sv_P1
3915,udp,SV_P3
3916,ipv6,sv_P1
3917,dgp,SV_P3
3918,ipv6,sv_P4
3919,tcp,sv_P2
3920,udp,sv_P4
3921,ipv6,SV_P3
3922,ipv6,sv_P1
3923,tcp,sv_P4
3924,udp,SV_P3
3925,dgp,sv_P5
3926,ipv6,sv_P5
3927,sprite-rpc,SV_P3
3928,udp,sv_P4
3929,udp,sv_P1
3930,sprite-rpc,sv_P4
3931,udp,sv_P1
3932,udp,SV_P3
3933,dgp,sv_P2
3934,dgp,sv_P1
3935,udp,sv_P2
3936,ipv6,sv_P4
3937,tcp,sv_P5
3938,udp,sv_P2
3939,dgp,sv_P4
3940,sprite-rpc,sv_P1
3941,udp,SV_P3
3942,dgp,SV_P3
3943,dgp,sv_P2
3944,tcp,sv_P5
3945,tcp,SV_P3
3946,sprite-rpc,sv_P4
3947,sprite-rpc,sv_P5
3948,sprite-rpc,sv_P2
3949,udp,sv_P5
3950,udp,sv_P2
3951,sprite-rpc,SV_P3
3952,ipv6,SV_P3
3953,tcp,sv_P1
3954,tcp,sv_P2
3955,dgp,sv_P1
3956,dgp,sv_P5
3957,ipv6,sv_P1
3958,dgp,sv_P5
3959,udp,sv_P4
3960,tcp,sv_P2
3961,sprite-rpc,sv_P4
3962,dgp,SV_P3
3963,tcp,sv_P1
3964,ipv6,SV_P3
3965,tcp,sv_P1
3966,ipv6,sv_P1
3967,ipv6,SV_P3
3968,tcp,sv_P5
3969,udp,sv_P4
3970,ipv6,sv_P1
3971,dgp,sv_P4
3972,tcp,sv_P4
3973,dgp,SV_P3
3974,dgp,sv_P1
3975,dgp,SV_P3
3976,ipv6,sv_P2
3977,udp,sv_P2
3978,udp,SV_P3
3979,ipv6,sv_P4
3980,tcp,SV_P3
3981,ipv6,sv_P5
3982,udp,sv_P5
3983,dgp,sv_P2
3984,sprite-rpc,sv_P5
3985,ipv6,SV_P3
3986,tcp,sv_P2
3987,ipv6,sv_P5
3988,sprite-rpc,sv_P4
3989,udp,sv_P5
3990,tcp,sv_P2
3991,udp,SV_P3
3992,tcp,sv_P4
3993,tcp,sv_P4
3994,ipv6,sv_P2
3995,sprite-rpc,sv_P5
3996,udp,sv_P2
3997,sprite-rpc,sv_P2
3998,udp,sv_P5
3999,udp,sv_P5
4000,dgp,sv_P4
4001,udp,sv_P2
4002,sprite-rpc,sv_P4
4003,sprite-rpc,sv_P2
4004,tcp,sv_P5
4005,tcp,SV_P3
4006,ipv6,sv_P4
4007,sprite-rpc,SV_P3
4008,tcp,sv_P2
4009,dgp,sv_P1
4010,sprite-rpc,sv_P1
4011,ipv6,sv_P4
4012,ipv6,sv_P1
4013,tcp,sv_P1
4014,dgp,sv_P1
4015,tcp,SV_P3
4016,sprite-rpc,sv_P5
4017,ipv6,SV_P3
4018,dgp,SV_P3
4019,dgp,sv_P2
4020,ipv6,SV_P3
4021,sprite-rpc,SV_P3
4022,ipv6,sv_P4
4023,dgp,sv_P1
4024,udp,SV_P3
4025,ipv6,sv_P4
4026,udp,sv_P1
4027,tcp,sv_P4
4028,ipv6,sv_P2
4029,udp,sv_P1
4030,sprite-rpc,sv_P1
4031,tcp,sv_P1
4032,sprite-rpc,sv_P4
4033,dgp,sv_P5
4034,tcp,sv_P5
4035,ipv6,sv_P5
4036,ipv6,sv_P2
4037,tcp,sv_P4
4038,tcp,sv_P2
4039,dgp,sv_P5
4040,ipv6,sv_P5
4041,sprite-rpc,sv_P4
4042,dgp,sv_P2
4043,dgp,sv_P2
4044,dgp,SV_P3
4045,dgp,sv_P4
4046,sprite-rpc,sv_P4
4047,sprite-rpc,SV_P3
4048,ipv6,sv_P4
4049,dgp,sv_P2
4050,sprite-rpc,sv_P5
4051,dgp,sv_P5
4052,udp,sv_P1
4053,tcp,sv_P5
4054,udp,sv_P5
4055,udp,sv_P5
4056,tcp,SV_P3
4057,sprite-rpc,sv_P2
4058,ipv6,sv_P4
4059,ipv6,sv_P1
4060,sprite-rpc,sv_P4
4061,ipv6,SV_P3
4062,ipv6,sv_P4
4063,sprite-rpc,sv_P2
4064,udp,sv_P1
4065,sprite-rpc,sv_P2
4066,dgp,sv_P2
4067,udp,sv_P2
4068,tcp,sv_P2
4069,dgp,SV_P3
4070,udp,sv_P4
4071,tcp,sv_P1
4072,sprite-rpc,SV_P3
4073,dgp,sv_P2
4074,dgp,sv_P5
4075,sprite-rpc,sv_P1
4076,ipv6,sv_P2
4077,tcp,sv_P5
4078,udp,sv_P1
4079,udp,sv_P2
4080,sprite-rpc,sv_P5
4081,dgp,sv_P1
4082,ipv6,sv_P5
4083,dgp,sv_P4
4084,ipv6,sv_P4
4085,dgp,sv_P4
4086,udp,SV_P3
4087,udp,sv_P4
4088,dgp,sv_P5
4089,udp,sv_P5
4090,tcp,SV_P3
4091,ipv6,sv_P4
4092,sprite-rpc,sv_P5
4093,sprite-rpc,sv_P2
4094,dgp,sv_P2
4095,sprite-rpc,sv_P1
4096,tcp,sv_P2
4097,udp,sv_P2
4098,ipv6,sv_P5
4099,dgp,SV_P3
4100,dgp,sv_P2
4101,tcp,sv_P2
4102,tcp,SV_P3
4103,ipv6,sv_P2
4104,dgp,sv_P2
4105,sprite-rpc,SV_P3
4106,udp,sv_P1
4107,ipv6,SV_P3
4108,tcp,SV_P3
4109,sprite-rpc,SV_P3
4110,ipv6,sv_P5
4111,udp,sv_P4
4112,ipv6,sv_P5
4113,dgp,sv_P1
4114,tcp,sv_P5
4115,ipv6,sv_P1
4116,sprite-rpc,sv_P5
